1,0,2,5,37.39
1,0,2,6,35.36
1,0,2,7,24.25
1,0,2,8,36.57
1,0,2,9,25.19
1,0,2,10,23.75
1,0,2,11,26.1
1,0,2,12,26.71
1,0,2,13,23.33
1,0,2,14,28.93
1,0,2,15,18.68
1,0,2,16,20.22
1,0,2,17,20.2
1,0,2,18,5.85
1,0,2,19,17.7
1,0,2,20,23.39
1,0,2,21,25.55
1,0,2,22,33.74
1,0,2,23,48.62
1,0,3,0,40.05
1,0,3,1,43.47
1,0,3,2,46.81
1,0,3,3,47.64
1,0,3,4,41.1
1,0,3,5,42.0
1,0,3,6,30.03
1,0,3,7,26.03
1,0,3,8,25.3
1,0,3,9,30.4
1,0,3,10,25.98
1,0,3,11,30.03
1,0,3,12,20.37
1,0,3,13,26.0
1,0,3,14,27.57
1,0,3,15,22.76
1,0,3,16,22.37
1,0,3,17,20.69
1,0,3,18,19.13
1,0,3,19,22.86
1,0,3,20,26.16
1,0,3,21,27.0
1,0,3,22,41.28
1,0,3,23,42.68
1,0,4,0,52.2
1,0,4,1,43.57
1,0,4,2,42.16
1,0,4,3,17.6
1,0,4,4,40.14
1,0,4,5,41.21
1,0,4,6,38.6
1,0,4,7,41.64
1,0,4,8,22.14
1,0,4,9,21.0
1,0,4,10,26.54
1,0,4,11,24.05
1,0,4,12,27.68
1,0,4,13,26.86
1,0,4,14,28.45
1,0,4,15,16.37
1,0,4,16,9.55
1,0,4,17,18.06
1,0,4,18,14.93
1,0,4,19,18.58
1,0,4,20,20.58
1,0,4,21,29.7
1,0,4,22,32.82
1,0,4,23,40.27
1,0,5,0,45.07
1,0,5,1,46.5
1,0,5,2,46.61
1,0,5,3,47.35
1,0,5,4,50.14
1,0,5,5,39.38
1,0,5,6,22.77
1,0,5,7,29.32
1,0,5,8,23.88
1,0,5,9,16.07
1,0,5,10,20.0
1,0,5,11,21.39
1,0,5,12,19.63
1,0,5,13,15.23
1,0,5,14,22.78
1,0,5,15,25.0
1,0,5,16,27.21
1,0,5,17,12.73
1,0,5,18,5.56
1,0,5,19,20.13
1,0,5,20,20.11
1,0,5,21,17.13
1,0,5,22,40.74
1,0,5,23,40.88
1,0,6,0,46.52
1,0,6,1,51.13
1,0,6,2,49.84
1,0,6,3,47.33
1,0,6,4,52.84
1,0,6,5,38.12
1,0,6,6,33.44
1,0,6,7,31.18
1,0,6,8,24.78
1,0,6,9,19.0
1,0,6,10,24.19
1,0,6,11,24.95
1,0,6,12,26.07
1,0,6,13,23.91
1,0,6,14,15.88
1,0,6,15,24.28
1,0,6,16,23.41
1,0,6,17,16.14
1,0,6,18,21.13
1,0,6,19,17.13
1,0,6,20,24.2
1,0,6,21,28.24
1,0,6,22,32.4
1,0,6,23,37.8
1,1,0,0,40.35
1,1,0,1,45.55
1,1,0,2,50.16
1,1,0,3,42.75
1,1,0,4,22.09
1,1,0,5,36.94
1,1,0,6,41.21
1,1,0,7,24.66
1,1,0,8,16.23
1,1,0,9,21.91
1,1,0,10,21.65
1,1,0,11,22.05
1,1,0,12,19.51
1,1,0,13,28.39
1,1,0,14,25.54
1,1,0,15,22.14
1,1,0,16,18.96
1,1,0,17,12.44
1,1,0,18,17.6
1,1,0,19,26.32
1,1,0,20,18.18
1,1,0,21,23.3
1,1,0,22,32.07
1,1,0,23,44.31
1,1,1,0,43.41
1,1,1,1,49.48
1,1,1,2,50.25
1,1,1,3,44.04
1,1,1,4,23.12
1,1,1,5,37.62
1,1,1,6,19.75
1,1,1,7,19.71
1,1,1,8,28.42
1,1,1,9,22.35
1,1,1,10,23.76
1,1,1,11,18.78
1,1,1,12,23.9
1,1,1,13,26.6
1,1,1,14,29.14
1,1,1,15,22.3
1,1,1,16,22.21
1,1,1,17,11.93
1,1,1,18,13.68
1,1,1,19,19.72
1,1,1,20,24.63
1,1,1,21,30.03
1,1,1,22,39.6
1,1,1,23,38.64
1,1,2,0,37.45
1,1,2,1,39.03
1,1,2,2,34.29
1,1,2,3,46.09
1,1,2,4,41.8
1,1,2,5,42.96
1,1,2,6,33.9
1,1,2,7,22.16
1,1,2,8,21.34
1,1,2,9,24.29
1,1,2,10,30.69
1,1,2,11,30.89
1,1,2,12,28.92
1,1,2,13,29.77
1,1,2,14,28.56
1,1,2,15,14.05
1,1,2,16,7.35
1,1,2,17,11.21
1,1,2,18,14.64
1,1,2,19,20.79
1,1,2,20,26.31
1,1,2,21,22.0
1,1,2,22,36.08
1,1,2,23,40.58
1,1,3,0,38.96
1,1,3,1,47.73
1,1,3,2,47.74
1,1,3,3,13.6
1,1,3,4,14.67
1,1,3,5,38.67
1,1,3,6,28.68
1,1,3,7,19.27
1,1,3,8,21.27
1,1,3,9,20.81
1,1,3,10,25.68
1,1,3,11,17.52
1,1,3,12,20.99
1,1,3,13,25.75
1,1,3,14,26.16
1,1,3,15,23.57
1,1,3,16,26.75
1,1,3,17,18.29
1,1,3,18,11.74
1,1,3,19,21.1
1,1,3,20,19.44
1,1,3,21,32.34
1,1,3,22,37.42
1,1,3,23,28.43
1,1,4,0,44.27
1,1,4,1,50.0
1,1,4,2,53.48
1,1,4,3,43.02
1,1,4,4,52.0
1,1,4,5,34.13
1,1,4,6,33.94
1,1,4,7,21.77
1,1,4,8,20.47
1,1,4,9,26.37
1,1,4,10,25.04
1,1,4,11,23.84
1,1,4,12,23.36
1,1,4,13,26.03
1,1,4,14,27.07
1,1,4,15,23.1
1,1,4,16,11.96
1,1,4,17,16.94
1,1,4,18,12.86
1,1,4,19,14.95
1,1,4,20,18.19
1,1,4,21,31.68
1,1,4,22,40.13
1,1,4,23,40.74
1,1,5,0,43.15
1,1,5,1,44.3
1,1,5,2,48.4
1,1,5,3,39.74
1,1,5,4,49.39
1,1,5,5,30.94
1,1,5,6,36.24
1,1,5,7,25.23
1,1,5,8,20.23
1,1,5,9,30.49
1,1,5,10,26.15
1,1,5,11,26.59
1,1,5,12,22.52
1,1,5,13,20.42
1,1,5,14,21.82
1,1,5,15,22.23
1,1,5,16,20.83
1,1,5,17,15.81
1,1,5,18,12.34
1,1,5,19,15.05
1,1,5,20,15.46
1,1,5,21,25.82
1,1,5,22,27.46
1,1,5,23,40.32
1,1,6,0,42.59
1,1,6,1,43.23
1,1,6,2,39.89
1,1,6,3,46.62
1,1,6,4,47.75
1,1,6,5,39.89
1,1,6,6,16.93
1,1,6,7,23.08
1,1,6,8,25.08
1,1,6,9,18.38
1,1,6,10,21.34
1,1,6,11,27.64
1,1,6,12,18.16
1,1,6,13,25.43
1,1,6,14,28.29
1,1,6,15,27.92
1,1,6,16,16.64
1,1,6,17,17.9
1,1,6,18,13.41
1,1,6,19,14.17
1,1,6,20,25.6
1,1,6,21,31.94
1,1,6,22,37.77
1,1,6,23,40.88
2,0,0,0,35.72
2,0,0,1,37.12
2,0,0,2,36.23
2,0,0,3,19.74
2,0,0,4,13.59
2,0,0,5,9.81
2,0,0,6,18.94
2,0,0,7,11.46
2,0,0,8,16.08
2,0,0,9,11.95
2,0,0,10,11.68
2,0,0,11,10.49
2,0,0,12,13.43
2,0,0,13,20.15
2,0,0,14,14.27
2,0,0,15,14.99
2,0,0,16,9.79
2,0,0,17,6.67
2,0,0,18,7.78
2,0,0,19,9.73
2,0,0,20,11.88
2,0,0,21,29.83
2,0,0,22,31.53
2,0,0,23,36.96
2,0,1,0,29.63
2,0,1,1,30.46
2,0,1,2,16.82
2,0,1,3,34.36
2,0,1,4,46.59
2,0,1,5,20.65
2,0,1,6,24.95
2,0,1,7,23.78
2,0,1,8,17.08
2,0,1,9,16.0
2,0,1,10,9.83
2,0,1,11,20.1
2,0,1,12,20.72
2,0,1,13,19.57
2,0,1,14,14.66
2,0,1,15,16.86
2,0,1,16,23.37
2,0,1,17,7.59
2,0,1,18,5.57
2,0,1,19,12.63
2,0,1,20,16.8
2,0,1,21,10.07
2,0,1,22,27.13
2,0,1,23,36.39
2,0,2,0,30.48
2,0,2,1,38.5
2,0,2,2,45.76
2,0,2,3,41.86
2,0,2,4,33.76
2,0,2,5,30.65
2,0,2,6,29.9
2,0,2,7,20.03
2,0,2,8,19.56
2,0,2,9,20.6
2,0,2,10,23.87
2,0,2,11,17.2
2,0,2,12,16.1
2,0,2,13,18.54
2,0,2,14,18.43
2,0,2,15,17.53
2,0,2,16,23.34
2,0,2,17,6.66
2,0,2,18,4.97
2,0,2,19,8.78
2,0,2,20,11.07
2,0,2,21,25.33
2,0,2,22,36.48
2,0,2,23,39.83
2,0,3,0,39.9
2,0,3,1,33.29
2,0,3,2,36.19
2,0,3,3,35.94
2,0,3,4,37.24
2,0,3,5,25.11
2,0,3,6,19.82
2,0,3,7,16.32
2,0,3,8,15.19
2,0,3,9,22.37
2,0,3,10,15.35
2,0,3,11,18.02
2,0,3,12,19.15
2,0,3,13,27.87
2,0,3,14,24.3
2,0,3,15,18.38
2,0,3,16,18.63
2,0,3,17,12.84
2,0,3,18,7.74
2,0,3,19,8.05
2,0,3,20,7.25
2,0,3,21,19.75
2,0,3,22,33.35
2,0,3,23,33.73
2,0,4,0,35.14
2,0,4,1,46.27
2,0,4,2,48.19
2,0,4,3,19.8
2,0,4,4,35.03
2,0,4,5,25.25
2,0,4,6,21.17
2,0,4,7,22.14
2,0,4,8,16.14
2,0,4,9,16.81
2,0,4,10,20.17
2,0,4,11,12.83
2,0,4,12,9.97
2,0,4,13,21.35
2,0,4,14,19.05
2,0,4,15,17.38
2,0,4,16,15.11
2,0,4,17,8.53
2,0,4,18,6.45
2,0,4,19,13.31
2,0,4,20,11.58
2,0,4,21,24.44
2,0,4,22,22.44
2,0,4,23,27.84
2,0,5,0,29.27
2,0,5,1,37.48
2,0,5,2,42.65
2,0,5,3,33.15
2,0,5,4,38.0
2,0,5,5,25.0
2,0,5,6,21.22
2,0,5,7,24.0
2,0,5,8,18.57
2,0,5,9,20.33
2,0,5,10,13.93
2,0,5,11,18.47
2,0,5,12,12.35
2,0,5,13,13.57
2,0,5,14,18.74
2,0,5,15,18.66
2,0,5,16,17.52
2,0,5,17,3.49
2,0,5,18,4.22
2,0,5,19,8.27
2,0,5,20,6.57
2,0,5,21,15.19
2,0,5,22,30.44
2,0,5,23,31.91
2,0,6,0,37.17
2,0,6,1,29.27
2,0,6,2,30.96
2,0,6,3,44.68
2,0,6,4,44.64
2,0,6,5,27.27
2,0,6,6,24.74
2,0,6,7,25.29
2,0,6,8,15.28
2,0,6,9,9.41
2,0,6,10,12.05
2,0,6,11,19.55
2,0,6,12,23.51
2,0,6,13,21.62
2,0,6,14,10.84
2,0,6,15,14.53
2,0,6,16,9.68
2,0,6,17,3.86
2,0,6,18,5.83
2,0,6,19,9.5
2,0,6,20,10.29
2,0,6,21,15.64
2,0,6,22,29.25
2,0,6,23,28.54
2,1,0,0,16.65
2,1,0,1,38.08
2,1,0,2,29.07
2,1,0,3,38.93
2,1,0,4,17.55
2,1,0,5,39.1
2,1,0,6,21.96
2,1,0,7,10.29
2,1,0,8,6.05
2,1,0,9,5.56
2,1,0,10,7.33
2,1,0,11,8.71
2,1,0,12,16.7
2,1,0,13,18.74
2,1,0,14,14.87
2,1,0,15,14.33
2,1,0,16,6.03
2,1,0,17,5.37
2,1,0,18,3.68
2,1,0,19,9.15
2,1,0,20,13.52
2,1,0,21,20.4
2,1,0,22,27.91
2,1,0,23,18.67
2,1,1,0,42.48
2,1,1,1,41.9
2,1,1,2,35.88
2,1,1,3,40.52
2,1,1,4,21.97
2,1,1,5,32.81
2,1,1,6,27.69
2,1,1,7,18.54
2,1,1,8,21.0
2,1,1,9,17.42
2,1,1,10,15.52
2,1,1,11,22.43
2,1,1,12,18.1
2,1,1,13,23.81
2,1,1,14,19.34
2,1,1,15,16.55
2,1,1,16,18.53
2,1,1,17,6.43
2,1,1,18,5.47
2,1,1,19,13.69
2,1,1,20,12.43
2,1,1,21,25.67
2,1,1,22,21.75
2,1,1,23,38.09
2,1,2,0,38.27
2,1,2,1,37.7
2,1,2,2,24.12
2,1,2,3,43.07
2,1,2,4,32.88
2,1,2,5,34.49
2,1,2,6,22.55
2,1,2,7,24.75
2,1,2,8,19.21
2,1,2,9,18.23
2,1,2,10,21.95
2,1,2,11,15.98
2,1,2,12,25.37
2,1,2,13,22.69
2,1,2,14,18.17
2,1,2,15,15.67
2,1,2,16,10.88
2,1,2,17,6.12
2,1,2,18,6.27
2,1,2,19,6.21
2,1,2,20,11.87
2,1,2,21,20.62
2,1,2,22,31.72
2,1,2,23,21.77
2,1,3,0,21.22
2,1,3,1,41.02
2,1,3,2,38.43
2,1,3,3,21.86
2,1,3,4,32.91
2,1,3,5,32.05
2,1,3,6,20.53
2,1,3,7,17.87
2,1,3,8,23.51
2,1,3,9,15.12
2,1,3,10,18.42
2,1,3,11,15.57
2,1,3,12,19.42
2,1,3,13,20.94
2,1,3,14,18.92
2,1,3,15,15.98
2,1,3,16,14.67
2,1,3,17,7.15
2,1,3,18,4.67
2,1,3,19,9.59
2,1,3,20,7.81
2,1,3,21,22.14
2,1,3,22,28.26
2,1,3,23,28.89
2,1,4,0,31.52
2,1,4,1,17.15
2,1,4,2,41.46
2,1,4,3,42.26
2,1,4,4,40.33
2,1,4,5,29.54
2,1,4,6,23.85
2,1,4,7,22.42
2,1,4,8,16.07
2,1,4,9,18.23
2,1,4,10,16.53
2,1,4,11,17.84
2,1,4,12,16.91
2,1,4,13,23.45
2,1,4,14,14.92
2,1,4,15,15.08
2,1,4,16,15.46
2,1,4,17,6.07
2,1,4,18,5.04
2,1,4,19,10.98
2,1,4,20,9.63
2,1,4,21,26.45
2,1,4,22,32.22
2,1,4,23,27.63
2,1,5,0,26.64
2,1,5,1,40.74
2,1,5,2,42.19
2,1,5,3,35.05
2,1,5,4,39.33
2,1,5,5,28.75
2,1,5,6,21.67
2,1,5,7,26.28
2,1,5,8,21.82
2,1,5,9,20.58
2,1,5,10,16.39
2,1,5,11,19.45
2,1,5,12,21.1
2,1,5,13,21.22
2,1,5,14,15.4
2,1,5,15,15.36
2,1,5,16,14.03
2,1,5,17,5.79
2,1,5,18,5.41
2,1,5,19,8.19
2,1,5,20,5.55
2,1,5,21,12.73
2,1,5,22,20.76
2,1,5,23,21.16
2,1,6,0,19.17
2,1,6,1,23.27
2,1,6,2,37.36
2,1,6,3,34.95
2,1,6,4,34.19
2,1,6,5,35.54
2,1,6,6,30.25
2,1,6,7,13.73
2,1,6,8,12.95
2,1,6,9,9.94
2,1,6,10,8.48
2,1,6,11,11.82
2,1,6,12,17.4
2,1,6,13,17.35
2,1,6,14,19.16
2,1,6,15,14.25
2,1,6,16,7.81
2,1,6,17,5.59
2,1,6,18,4.28
2,1,6,19,6.59
2,1,6,20,7.36
2,1,6,21,13.82
2,1,6,22,29.73
2,1,6,23,18.87
3,0,0,0,18.62
3,0,0,1,11.76
3,0,0,2,30.02
3,0,0,3,37.79
3,0,0,4,39.44
3,0,0,5,32.87
3,0,0,6,31.73
3,0,0,7,23.23
3,0,0,8,21.56
3,0,0,9,23.97
3,0,0,10,17.12
3,0,0,11,18.0
3,0,0,12,14.5
3,0,0,13,23.51
3,0,0,14,18.45
3,0,0,15,18.0
3,0,0,16,16.47
3,0,0,17,8.57
3,0,0,18,13.22
3,0,0,19,13.48
3,0,0,20,13.15
3,0,0,21,12.58
3,0,0,22,15.0
3,0,0,23,31.33
3,0,1,0,32.2
3,0,1,1,25.47
3,0,1,2,29.0
3,0,1,3,36.07
3,0,1,4,41.0
3,0,1,5,33.26
3,0,1,6,23.94
3,0,1,7,10.43
3,0,1,8,7.36
3,0,1,9,20.51
3,0,1,10,15.42
3,0,1,11,12.87
3,0,1,12,16.83
3,0,1,13,14.47
3,0,1,14,14.0
3,0,1,15,13.36
3,0,1,16,9.17
3,0,1,17,8.53
3,0,1,18,9.91
3,0,1,19,9.87
3,0,1,20,10.55
3,0,1,21,14.2
3,0,1,22,22.55
3,0,1,23,24.0
3,0,2,0,28.94
3,0,2,1,20.63
3,0,2,2,23.88
3,0,2,3,33.17
3,0,2,4,39.07
3,0,2,5,36.09
3,0,2,6,15.13
3,0,2,7,13.06
3,0,2,8,14.17
3,0,2,9,15.81
3,0,2,10,12.92
3,0,2,11,12.06
3,0,2,12,10.39
3,0,2,13,13.43
3,0,2,14,9.94
3,0,2,15,11.0
3,0,2,16,13.03
3,0,2,17,11.69
3,0,2,18,9.61
3,0,2,19,14.27
3,0,2,20,6.56
3,0,2,21,10.86
3,0,2,22,27.09
3,0,2,23,29.0
3,0,3,0,19.83
3,0,3,1,30.33
3,0,3,2,42.92
3,0,3,3,16.0
3,0,3,4,36.18
3,0,3,5,32.57
3,0,3,6,19.85
3,0,3,7,12.89
3,0,3,8,4.93
3,0,3,9,16.09
3,0,3,10,14.34
3,0,3,11,10.19
3,0,3,12,17.51
3,0,3,13,14.49
3,0,3,14,16.98
3,0,3,15,12.23
3,0,3,16,11.4
3,0,3,17,10.87
3,0,3,18,9.34
3,0,3,19,9.81
3,0,3,20,8.82
3,0,3,21,13.65
3,0,3,22,16.57
3,0,3,23,21.39
3,0,4,0,29.74
3,0,4,1,15.5
3,0,4,2,31.83
3,0,4,3,32.22
3,0,4,4,38.76
3,0,4,5,24.87
3,0,4,6,16.97
3,0,4,7,14.83
3,0,4,8,11.33
3,0,4,9,13.95
3,0,4,10,8.69
3,0,4,11,14.89
3,0,4,12,6.79
3,0,4,13,13.98
3,0,4,14,9.17
3,0,4,15,12.5
3,0,4,16,7.47
3,0,4,17,6.74
3,0,4,18,10.63
3,0,4,19,11.89
3,0,4,20,10.12
3,0,4,21,10.9
3,0,4,22,14.4
3,0,4,23,27.76
3,0,5,0,36.03
3,0,5,1,31.13
3,0,5,2,34.17
3,0,5,3,34.55
3,0,5,4,47.73
3,0,5,5,34.51
3,0,5,6,11.61
3,0,5,7,20.8
3,0,5,8,9.5
3,0,5,9,14.96
3,0,5,10,5.82
3,0,5,11,17.29
3,0,5,12,12.71
3,0,5,13,11.2
3,0,5,14,4.32
3,0,5,15,6.03
3,0,5,16,8.64
3,0,5,17,9.52
3,0,5,18,9.65
3,0,5,19,7.88
3,0,5,20,10.25
3,0,5,21,11.59
3,0,5,22,19.26
3,0,5,23,21.74
3,0,6,0,18.16
3,0,6,1,25.17
3,0,6,2,18.62
3,0,6,3,39.72
3,0,6,4,39.72
3,0,6,5,30.18
3,0,6,6,34.87
3,0,6,7,23.94
3,0,6,8,14.76
3,0,6,9,18.55
3,0,6,10,13.78
3,0,6,11,17.45
3,0,6,12,9.76
3,0,6,13,21.38
